start,pid,tid,name,cbid,end,cat,correlation,dur
1732547401055421.8,3318029,676112192,cudaFuncGetAttributes,15,1732547401055427.0,cuda_runtime,3205,5.251
1732547401055427.0,3318029,676112192,cudaFuncGetAttributes,15,1732547401055431.2,cuda_runtime,3206,3.944
1732547401055431.5,3318029,676112192,cudaFuncGetAttributes,15,1732547401055435.2,cuda_runtime,3207,3.851
1732547401055435.5,3318029,676112192,cudaFuncGetAttributes,15,1732547401055439.5,cuda_runtime,3208,3.784
1732547401055439.8,3318029,676112192,cudaFuncGetAttributes,15,1732547401055443.5,cuda_runtime,3209,3.983
1732547401055443.8,3318029,676112192,cudaFuncGetAttributes,15,1732547401055447.5,cuda_runtime,3210,3.847
1732547401055447.8,3318029,676112192,cudaFuncGetAttributes,15,1732547401055452.0,cuda_runtime,3211,4.046
1732547401055452.2,3318029,676112192,cudaFuncGetAttributes,15,1732547401055456.0,cuda_runtime,3212,3.864
1732547401055456.2,3318029,676112192,cudaFuncGetAttributes,15,1732547401055460.2,cuda_runtime,3213,4.007
1732547401055460.5,3318029,676112192,cudaFuncGetAttributes,15,1732547401055464.8,cuda_runtime,3214,4.131
1732547401055464.8,3318029,676112192,cudaFuncGetAttributes,15,1732547401055468.8,cuda_runtime,3215,4.015
1732547401055469.0,3318029,676112192,cudaFuncGetAttributes,15,1732547401055473.2,cuda_runtime,3216,4.06
1732547401055483.0,3318029,676112192,cudaFuncGetAttributes,15,1732547401055487.0,cuda_runtime,3217,4.043
1732547401055487.2,3318029,676112192,cudaFuncGetAttributes,15,1732547401055490.8,cuda_runtime,3218,3.687
1732547401055493.2,3318029,676112192,cudaPeekAtLastError,11,1732547401055493.8,cuda_runtime,3219,0.554
1732547401055498.2,3318029,676112192,cudaFuncSetAttribute,273,1732547401055500.2,cuda_runtime,3220,2.049
1732547401055500.5,3318029,676112192,cudaPeekAtLastError,11,1732547401055500.8,cuda_runtime,3221,0.177
1732547401055500.8,3318029,676112192,cudaPeekAtLastError,11,1732547401055501.0,cuda_runtime,3222,0.195
1732547401055530.8,3318029,676112192,cudaGetDevice,17,1732547401055532.0,cuda_runtime,3223,1.295
1732547401055532.8,3318029,676112192,cudaGetDevice,17,1732547401055533.2,cuda_runtime,3224,0.621
1732547401055537.2,3318029,676112192,cudaGetLastError,10,1732547401055537.8,cuda_runtime,3225,0.605
1732547401055538.2,3318029,676112192,cudaGetDevice,17,1732547401055538.8,cuda_runtime,3226,0.613
1732547401055539.2,3318029,676112192,cudaStreamIsCapturing,317,1732547401055541.5,cuda_runtime,3227,2.413
1732547401055542.0,3318029,676112192,cudaMalloc,20,1732547401055668.8,cuda_runtime,3228,126.891
1732547401055684.0,3318029,676112192,cudaLaunchKernel,211,1732547401055899.0,cuda_runtime,3229,214.931
