ts,correlation,ph,dur,tid,pid,cbid,cat,External id,name
6444517266353.496,1157,X,0.759,1221244,1221244,317,cuda_runtime,200,cudaStreamIsCapturing
6444517266354.596,1158,X,0.719,1221244,1221244,203,cuda_runtime,200,cudaStreamGetPriority
6444517266355.711,1159,X,0.622,1221244,1221244,205,cuda_runtime,200,cudaDeviceGetStreamPriorityRange
6444517266394.301,1183,X,1.317,1221244,1221244,135,cuda_runtime,200,cudaEventRecord
6444517266395.829,1184,X,0.481,1221244,1221244,317,cuda_runtime,200,cudaStreamIsCapturing
6444517266396.532,1185,X,0.397,1221244,1221244,203,cuda_runtime,200,cudaStreamGetPriority
6444517266397.172,1186,X,0.362,1221244,1221244,205,cuda_runtime,200,cudaDeviceGetStreamPriorityRange
6444517266412.533,1194,X,2.132,1221244,1221244,273,cuda_runtime,200,cudaFuncSetAttribute
6444517266415.504,1195,X,8.351,1221244,1221244,211,cuda_runtime,200,cudaLaunchKernel
6444517266502.384,1205,X,1.598,1221244,1221244,317,cuda_runtime,211,cudaStreamIsCapturing
6444517266504.543,1206,X,128.164,1221244,1221244,20,cuda_runtime,211,cudaMalloc
6444517266645.798,1211,X,2.69,1221244,1221244,135,cuda_runtime,211,cudaEventRecord
6444517266648.938,1212,X,0.657,1221244,1221244,317,cuda_runtime,211,cudaStreamIsCapturing
6444517266649.975,1213,X,0.627,1221244,1221244,203,cuda_runtime,211,cudaStreamGetPriority
6444517266651.01,1214,X,0.604,1221244,1221244,205,cuda_runtime,211,cudaDeviceGetStreamPriorityRange
6444517266670.907,1218,X,15.888,1221244,1221244,211,cuda_runtime,211,cudaLaunchKernel
6444517266755.826,1226,X,9.55,1221244,1221244,211,cuda_runtime,212,cudaLaunchKernel
6444517266837.16,1240,X,2.393,1221244,1221244,135,cuda_runtime,215,cudaEventRecord
6444517266839.932,1241,X,0.694,1221244,1221244,317,cuda_runtime,215,cudaStreamIsCapturing
6444517266840.951,1242,X,0.634,1221244,1221244,203,cuda_runtime,215,cudaStreamGetPriority
6444517266841.923,1243,X,0.513,1221244,1221244,205,cuda_runtime,215,cudaDeviceGetStreamPriorityRange
6444517266898.767,1267,X,1.426,1221244,1221244,135,cuda_runtime,215,cudaEventRecord
6444517266900.407,1268,X,0.428,1221244,1221244,317,cuda_runtime,215,cudaStreamIsCapturing
6444517266901.041,1269,X,0.37,1221244,1221244,203,cuda_runtime,215,cudaStreamGetPriority
6444517266901.615,1270,X,0.362,1221244,1221244,205,cuda_runtime,215,cudaDeviceGetStreamPriorityRange
6444517266913.342,1278,X,2.074,1221244,1221244,273,cuda_runtime,215,cudaFuncSetAttribute
6444517266916.281,1279,X,9.292,1221244,1221244,211,cuda_runtime,215,cudaLaunchKernel
6444517266954.568,1286,X,6.252,1221244,1221244,211,cuda_runtime,223,cudaLaunchKernel
6444517266998.507,1293,X,7.249,1221244,1221244,211,cuda_runtime,225,cudaLaunchKernel
6444517267087.739,1306,X,2.227,1221244,1221244,135,cuda_runtime,229,cudaEventRecord
6444517267090.378,1307,X,0.689,1221244,1221244,317,cuda_runtime,229,cudaStreamIsCapturing
6444517267091.376,1308,X,0.633,1221244,1221244,203,cuda_runtime,229,cudaStreamGetPriority
6444517267092.313,1309,X,0.558,1221244,1221244,205,cuda_runtime,229,cudaDeviceGetStreamPriorityRange
6444517267108.719,1313,X,9.479,1221244,1221244,211,cuda_runtime,229,cudaLaunchKernel
6444517267120.423,1315,X,4.26,1221244,1221244,211,cuda_runtime,229,cudaLaunchKernel
6444517267128.845,1317,X,1.654,1221244,1221244,273,cuda_runtime,229,cudaFuncSetAttribute
6444517267130.922,1318,X,0.242,1221244,1221244,11,cuda_runtime,229,cudaPeekAtLastError
6444517267132.206,1319,X,6.444,1221244,1221244,211,cuda_runtime,229,cudaLaunchKernel
6444517267139.819,1322,X,0.116,1221244,1221244,11,cuda_runtime,229,cudaPeekAtLastError
6444517267142.288,1323,X,5.71,1221244,1221244,211,cuda_runtime,229,cudaLaunchKernel
6444517267202.876,1331,X,8.283,1221244,1221244,211,cuda_runtime,230,cudaLaunchKernel
6444517267271.836,1341,X,1.378,1221244,1221244,317,cuda_runtime,235,cudaStreamIsCapturing
6444517267273.719,1342,X,113.733,1221244,1221244,20,cuda_runtime,235,cudaMalloc
6444517267402.186,1349,X,2.889,1221244,1221244,135,cuda_runtime,233,cudaEventRecord
6444517267405.504,1350,X,0.761,1221244,1221244,317,cuda_runtime,233,cudaStreamIsCapturing
6444517267406.742,1351,X,0.743,1221244,1221244,203,cuda_runtime,233,cudaStreamGetPriority
6444517267407.81,1352,X,0.639,1221244,1221244,205,cuda_runtime,233,cudaDeviceGetStreamPriorityRange
6444517267457.22,1376,X,1.394,1221244,1221244,135,cuda_runtime,233,cudaEventRecord
6444517267458.854,1377,X,0.477,1221244,1221244,317,cuda_runtime,233,cudaStreamIsCapturing
6444517267459.531,1378,X,0.466,1221244,1221244,203,cuda_runtime,233,cudaStreamGetPriority
6444517267460.528,1379,X,0.418,1221244,1221244,205,cuda_runtime,233,cudaDeviceGetStreamPriorityRange
6444517267473.03,1387,X,2.037,1221244,1221244,273,cuda_runtime,233,cudaFuncSetAttribute
6444517267475.918,1388,X,12.586,1221244,1221244,211,cuda_runtime,233,cudaLaunchKernel
6444517267545.87,1396,X,8.9,1221244,1221244,211,cuda_runtime,242,cudaLaunchKernel
6444517267645.668,1409,X,2.222,1221244,1221244,135,cuda_runtime,246,cudaEventRecord
6444517267648.265,1410,X,0.738,1221244,1221244,317,cuda_runtime,246,cudaStreamIsCapturing
6444517267649.366,1411,X,0.668,1221244,1221244,203,cuda_runtime,246,cudaStreamGetPriority
6444517267650.339,1412,X,0.543,1221244,1221244,205,cuda_runtime,246,cudaDeviceGetStreamPriorityRange
6444517267668.664,1416,X,9.942,1221244,1221244,211,cuda_runtime,246,cudaLaunchKernel
6444517267680.893,1418,X,4.993,1221244,1221244,211,cuda_runtime,246,cudaLaunchKernel
6444517267689.871,1420,X,1.575,1221244,1221244,273,cuda_runtime,246,cudaFuncSetAttribute
6444517267691.89,1421,X,0.233,1221244,1221244,11,cuda_runtime,246,cudaPeekAtLastError
6444517267693.201,1422,X,5.714,1221244,1221244,211,cuda_runtime,246,cudaLaunchKernel
6444517267700.127,1425,X,0.105,1221244,1221244,11,cuda_runtime,246,cudaPeekAtLastError
6444517267702.322,1426,X,4.962,1221244,1221244,211,cuda_runtime,246,cudaLaunchKernel
6444517267766.833,1434,X,8.729,1221244,1221244,211,cuda_runtime,247,cudaLaunchKernel
6444517267837.468,1444,X,1.514,1221244,1221244,317,cuda_runtime,252,cudaStreamIsCapturing
6444517267839.49,1445,X,101.25,1221244,1221244,20,cuda_runtime,252,cudaMalloc
6444517267954.13,1452,X,2.796,1221244,1221244,135,cuda_runtime,250,cudaEventRecord
6444517267957.338,1453,X,0.655,1221244,1221244,317,cuda_runtime,250,cudaStreamIsCapturing
6444517267958.337,1454,X,0.751,1221244,1221244,203,cuda_runtime,250,cudaStreamGetPriority
6444517267959.833,1455,X,0.62,1221244,1221244,205,cuda_runtime,250,cudaDeviceGetStreamPriorityRange
6444517268007.696,1479,X,1.327,1221244,1221244,135,cuda_runtime,250,cudaEventRecord
6444517268009.229,1480,X,0.48,1221244,1221244,317,cuda_runtime,250,cudaStreamIsCapturing
6444517268009.953,1481,X,0.387,1221244,1221244,203,cuda_runtime,250,cudaStreamGetPriority
6444517268010.611,1482,X,0.375,1221244,1221244,205,cuda_runtime,250,cudaDeviceGetStreamPriorityRange
6444517268022.375,1490,X,1.945,1221244,1221244,273,cuda_runtime,250,cudaFuncSetAttribute
6444517268025.149,1491,X,11.731,1221244,1221244,211,cuda_runtime,250,cudaLaunchKernel
6444517268071.608,1498,X,6.847,1221244,1221244,211,cuda_runtime,258,cudaLaunchKernel
6444517268120.734,1505,X,7.123,1221244,1221244,211,cuda_runtime,260,cudaLaunchKernel
6444517268226.05,1518,X,2.348,1221244,1221244,135,cuda_runtime,264,cudaEventRecord
6444517268228.79,1519,X,0.734,1221244,1221244,317,cuda_runtime,264,cudaStreamIsCapturing
6444517268229.978,1520,X,0.621,1221244,1221244,203,cuda_runtime,264,cudaStreamGetPriority
6444517268230.925,1521,X,0.535,1221244,1221244,205,cuda_runtime,264,cudaDeviceGetStreamPriorityRange
6444517268250.863,1525,X,10.261,1221244,1221244,211,cuda_runtime,264,cudaLaunchKernel
6444517268263.45,1527,X,4.673,1221244,1221244,211,cuda_runtime,264,cudaLaunchKernel
6444517268273.109,1529,X,0.261,1221244,1221244,11,cuda_runtime,264,cudaPeekAtLastError
6444517268279.061,1530,X,11.324,1221244,1221244,51,cuda_runtime,264,cudaMemsetAsync
6444517268292.146,1531,X,1.733,1221244,1221244,273,cuda_runtime,264,cudaFuncSetAttribute
6444517268294.169,1532,X,0.548,1221244,1221244,273,cuda_runtime,264,cudaFuncSetAttribute
6444517268295.181,1533,X,7.48,1221244,1221244,430,cuda_runtime,264,cudaLaunchKernelExC
6444517268303.986,1535,X,0.165,1221244,1221244,11,cuda_runtime,264,cudaPeekAtLastError
6444517268362.487,1542,X,8.728,1221244,1221244,211,cuda_runtime,265,cudaLaunchKernel
6444517268439.596,1556,X,2.364,1221244,1221244,135,cuda_runtime,268,cudaEventRecord
6444517268442.368,1557,X,0.719,1221244,1221244,317,cuda_runtime,268,cudaStreamIsCapturing
6444517268443.43,1558,X,0.623,1221244,1221244,203,cuda_runtime,268,cudaStreamGetPriority
6444517268444.459,1559,X,0.523,1221244,1221244,205,cuda_runtime,268,cudaDeviceGetStreamPriorityRange
6444517268485.897,1583,X,1.275,1221244,1221244,135,cuda_runtime,268,cudaEventRecord
6444517268487.731,1584,X,0.475,1221244,1221244,317,cuda_runtime,268,cudaStreamIsCapturing
6444517268488.42,1585,X,0.415,1221244,1221244,203,cuda_runtime,268,cudaStreamGetPriority
6444517268489.078,1586,X,0.389,1221244,1221244,205,cuda_runtime,268,cudaDeviceGetStreamPriorityRange
6444517268500.29,1594,X,1.718,1221244,1221244,273,cuda_runtime,268,cudaFuncSetAttribute
6444517268502.912,1595,X,8.433,1221244,1221244,211,cuda_runtime,268,cudaLaunchKernel
6444517268554.725,1603,X,7.849,1221244,1221244,211,cuda_runtime,277,cudaLaunchKernel
6444517268637.613,1616,X,2.057,1221244,1221244,135,cuda_runtime,281,cudaEventRecord
6444517268640.043,1617,X,0.661,1221244,1221244,317,cuda_runtime,281,cudaStreamIsCapturing
6444517268641.018,1618,X,0.594,1221244,1221244,203,cuda_runtime,281,cudaStreamGetPriority
6444517268642.084,1619,X,0.454,1221244,1221244,205,cuda_runtime,281,cudaDeviceGetStreamPriorityRange
6444517268660.057,1623,X,8.999,1221244,1221244,211,cuda_runtime,281,cudaLaunchKernel
6444517268671.314,1625,X,5.084,1221244,1221244,211,cuda_runtime,281,cudaLaunchKernel
6444517268682.095,1627,X,0.249,1221244,1221244,11,cuda_runtime,281,cudaPeekAtLastError
6444517268686.667,1628,X,6.79,1221244,1221244,51,cuda_runtime,281,cudaMemsetAsync
6444517268695.17,1629,X,1.538,1221244,1221244,273,cuda_runtime,281,cudaFuncSetAttribute
6444517268697.058,1630,X,0.502,1221244,1221244,273,cuda_runtime,281,cudaFuncSetAttribute
6444517268697.954,1631,X,6.949,1221244,1221244,430,cuda_runtime,281,cudaLaunchKernelExC
6444517268706.093,1633,X,0.143,1221244,1221244,11,cuda_runtime,281,cudaPeekAtLastError
6444517268708.581,1634,X,5.438,1221244,1221244,211,cuda_runtime,281,cudaLaunchKernel
6444517268771.955,1642,X,8.686,1221244,1221244,211,cuda_runtime,282,cudaLaunchKernel
6444517268840.132,1652,X,1.418,1221244,1221244,317,cuda_runtime,287,cudaStreamIsCapturing
6444517268842.073,1653,X,109.382,1221244,1221244,20,cuda_runtime,287,cudaMalloc
6444517268965.591,1660,X,2.742,1221244,1221244,135,cuda_runtime,285,cudaEventRecord
6444517268968.748,1661,X,0.693,1221244,1221244,317,cuda_runtime,285,cudaStreamIsCapturing
6444517268969.817,1662,X,0.797,1221244,1221244,203,cuda_runtime,285,cudaStreamGetPriority
6444517268971.016,1663,X,0.64,1221244,1221244,205,cuda_runtime,285,cudaDeviceGetStreamPriorityRange
6444517269024.995,1687,X,1.372,1221244,1221244,135,cuda_runtime,285,cudaEventRecord
6444517269026.58,1688,X,0.488,1221244,1221244,317,cuda_runtime,285,cudaStreamIsCapturing
6444517269027.329,1689,X,0.486,1221244,1221244,203,cuda_runtime,285,cudaStreamGetPriority
6444517269028.026,1690,X,0.416,1221244,1221244,205,cuda_runtime,285,cudaDeviceGetStreamPriorityRange
6444517269039.652,1698,X,1.926,1221244,1221244,273,cuda_runtime,285,cudaFuncSetAttribute
6444517269042.421,1699,X,12.486,1221244,1221244,211,cuda_runtime,285,cudaLaunchKernel
6444517269162.28,1711,X,2.118,1221244,1221244,135,cuda_runtime,296,cudaEventRecord
6444517269164.732,1712,X,0.658,1221244,1221244,317,cuda_runtime,296,cudaStreamIsCapturing
6444517269165.69,1713,X,0.559,1221244,1221244,203,cuda_runtime,296,cudaStreamGetPriority
6444517269166.508,1714,X,0.573,1221244,1221244,205,cuda_runtime,296,cudaDeviceGetStreamPriorityRange
6444517269184.083,1718,X,10.776,1221244,1221244,211,cuda_runtime,296,cudaLaunchKernel
6444517269197.204,1720,X,5.107,1221244,1221244,211,cuda_runtime,296,cudaLaunchKernel
6444517269207.596,1722,X,0.226,1221244,1221244,11,cuda_runtime,296,cudaPeekAtLastError
6444517269213.372,1723,X,1.569,1221244,1221244,273,cuda_runtime,296,cudaFuncSetAttribute
6444517269215.228,1724,X,0.552,1221244,1221244,273,cuda_runtime,296,cudaFuncSetAttribute
6444517269216.261,1725,X,7.385,1221244,1221244,430,cuda_runtime,296,cudaLaunchKernelExC
6444517269224.877,1727,X,0.144,1221244,1221244,11,cuda_runtime,296,cudaPeekAtLastError
6444517269227.191,1728,X,4.812,1221244,1221244,211,cuda_runtime,296,cudaLaunchKernel
6444517269289.798,1736,X,8.197,1221244,1221244,211,cuda_runtime,297,cudaLaunchKernel
6444517269365.661,1750,X,2.268,1221244,1221244,135,cuda_runtime,300,cudaEventRecord
6444517269368.247,1751,X,0.736,1221244,1221244,317,cuda_runtime,300,cudaStreamIsCapturing
6444517269369.288,1752,X,0.614,1221244,1221244,203,cuda_runtime,300,cudaStreamGetPriority
6444517269370.24,1753,X,0.594,1221244,1221244,205,cuda_runtime,300,cudaDeviceGetStreamPriorityRange
6444517269411.561,1777,X,1.327,1221244,1221244,135,cuda_runtime,300,cudaEventRecord
6444517269413.114,1778,X,0.607,1221244,1221244,317,cuda_runtime,300,cudaStreamIsCapturing
6444517269414.033,1779,X,0.42,1221244,1221244,203,cuda_runtime,300,cudaStreamGetPriority
6444517269414.705,1780,X,0.427,1221244,1221244,205,cuda_runtime,300,cudaDeviceGetStreamPriorityRange
6444517269426.359,1788,X,1.694,1221244,1221244,273,cuda_runtime,300,cudaFuncSetAttribute
6444517269428.856,1789,X,8.876,1221244,1221244,211,cuda_runtime,300,cudaLaunchKernel
6444517269465.553,1796,X,6.689,1221244,1221244,211,cuda_runtime,308,cudaLaunchKernel
6444517269509.522,1803,X,7.025,1221244,1221244,211,cuda_runtime,310,cudaLaunchKernel
6444517269609.399,1816,X,2.406,1221244,1221244,135,cuda_runtime,314,cudaEventRecord
6444517269612.274,1817,X,0.61,1221244,1221244,317,cuda_runtime,314,cudaStreamIsCapturing
6444517269613.233,1818,X,0.661,1221244,1221244,203,cuda_runtime,314,cudaStreamGetPriority
6444517269614.341,1819,X,0.544,1221244,1221244,205,cuda_runtime,314,cudaDeviceGetStreamPriorityRange
6444517269633.123,1823,X,9.679,1221244,1221244,211,cuda_runtime,314,cudaLaunchKernel
6444517269645.0,1825,X,5.214,1221244,1221244,211,cuda_runtime,314,cudaLaunchKernel
6444517269654.832,1827,X,0.219,1221244,1221244,11,cuda_runtime,314,cudaPeekAtLastError
6444517269658.91,1828,X,7.489,1221244,1221244,51,cuda_runtime,314,cudaMemsetAsync
6444517269667.663,1829,X,1.445,1221244,1221244,273,cuda_runtime,314,cudaFuncSetAttribute
6444517269669.372,1830,X,0.511,1221244,1221244,273,cuda_runtime,314,cudaFuncSetAttribute
6444517269670.321,1831,X,6.347,1221244,1221244,430,cuda_runtime,314,cudaLaunchKernelExC
6444517269677.838,1833,X,0.132,1221244,1221244,11,cuda_runtime,314,cudaPeekAtLastError
6444517269680.238,1834,X,5.24,1221244,1221244,211,cuda_runtime,314,cudaLaunchKernel
6444517269747.551,1842,X,8.697,1221244,1221244,211,cuda_runtime,315,cudaLaunchKernel
6444517269823.187,1856,X,2.337,1221244,1221244,135,cuda_runtime,318,cudaEventRecord
6444517269825.89,1857,X,0.726,1221244,1221244,317,cuda_runtime,318,cudaStreamIsCapturing
6444517269827.049,1858,X,0.585,1221244,1221244,203,cuda_runtime,318,cudaStreamGetPriority
6444517269827.95,1859,X,0.585,1221244,1221244,205,cuda_runtime,318,cudaDeviceGetStreamPriorityRange
6444517269866.735,1883,X,1.29,1221244,1221244,135,cuda_runtime,318,cudaEventRecord
6444517269868.244,1884,X,0.486,1221244,1221244,317,cuda_runtime,318,cudaStreamIsCapturing
6444517269868.961,1885,X,0.435,1221244,1221244,203,cuda_runtime,318,cudaStreamGetPriority
6444517269869.609,1886,X,0.368,1221244,1221244,205,cuda_runtime,318,cudaDeviceGetStreamPriorityRange
6444517269880.686,1894,X,1.69,1221244,1221244,273,cuda_runtime,318,cudaFuncSetAttribute
6444517269883.197,1895,X,8.76,1221244,1221244,211,cuda_runtime,318,cudaLaunchKernel
6444517269935.443,1903,X,7.334,1221244,1221244,211,cuda_runtime,327,cudaLaunchKernel
6444517270009.163,1914,X,1.337,1221244,1221244,317,cuda_runtime,331,cudaStreamIsCapturing
6444517270011.096,1915,X,108.64,1221244,1221244,20,cuda_runtime,331,cudaMalloc
6444517270133.495,1920,X,2.666,1221244,1221244,135,cuda_runtime,331,cudaEventRecord
6444517270136.614,1921,X,0.696,1221244,1221244,317,cuda_runtime,331,cudaStreamIsCapturing
6444517270137.628,1922,X,0.775,1221244,1221244,203,cuda_runtime,331,cudaStreamGetPriority
6444517270138.81,1923,X,0.611,1221244,1221244,205,cuda_runtime,331,cudaDeviceGetStreamPriorityRange
6444517270158.0,1927,X,12.749,1221244,1221244,211,cuda_runtime,331,cudaLaunchKernel
6444517270172.97,1929,X,4.483,1221244,1221244,211,cuda_runtime,331,cudaLaunchKernel
6444517270181.913,1931,X,0.242,1221244,1221244,11,cuda_runtime,331,cudaPeekAtLastError
6444517270186.112,1932,X,7.012,1221244,1221244,51,cuda_runtime,331,cudaMemsetAsync
6444517270194.414,1933,X,1.446,1221244,1221244,273,cuda_runtime,331,cudaFuncSetAttribute
6444517270196.227,1934,X,0.529,1221244,1221244,273,cuda_runtime,331,cudaFuncSetAttribute
6444517270197.196,1935,X,6.194,1221244,1221244,430,cuda_runtime,331,cudaLaunchKernelExC
6444517270204.71,1937,X,0.17,1221244,1221244,11,cuda_runtime,331,cudaPeekAtLastError
6444517270207.167,1938,X,5.102,1221244,1221244,211,cuda_runtime,331,cudaLaunchKernel
6444517270288.45,1946,X,8.299,1221244,1221244,211,cuda_runtime,332,cudaLaunchKernel
6444517270368.685,1960,X,2.558,1221244,1221244,135,cuda_runtime,335,cudaEventRecord
6444517270371.664,1961,X,0.766,1221244,1221244,317,cuda_runtime,335,cudaStreamIsCapturing
6444517270372.778,1962,X,0.745,1221244,1221244,203,cuda_runtime,335,cudaStreamGetPriority
6444517270373.898,1963,X,0.662,1221244,1221244,205,cuda_runtime,335,cudaDeviceGetStreamPriorityRange
6444517270411.702,1987,X,1.235,1221244,1221244,135,cuda_runtime,335,cudaEventRecord
6444517270413.154,1988,X,0.482,1221244,1221244,317,cuda_runtime,335,cudaStreamIsCapturing
6444517270413.837,1989,X,0.411,1221244,1221244,203,cuda_runtime,335,cudaStreamGetPriority
6444517270414.493,1990,X,0.365,1221244,1221244,205,cuda_runtime,335,cudaDeviceGetStreamPriorityRange
6444517270426.183,1998,X,1.851,1221244,1221244,273,cuda_runtime,335,cudaFuncSetAttribute
6444517270428.902,1999,X,8.796,1221244,1221244,211,cuda_runtime,335,cudaLaunchKernel
6444517270467.873,2006,X,6.564,1221244,1221244,211,cuda_runtime,343,cudaLaunchKernel
6444517270512.145,2013,X,6.662,1221244,1221244,211,cuda_runtime,345,cudaLaunchKernel
6444517270637.307,2029,X,11.814,1221244,1221244,211,cuda_runtime,347,cudaLaunchKernel
6444517270839.679,2048,X,12.394,1221244,1221244,211,cuda_runtime,354,cudaLaunchKernel
6444517271405.821,2054,X,11.814,1221244,1221244,165,cuda_runtime,2054,cudaDeviceSynchronize
