ts,Input type,ph,Sequence number,Ev Idx,dur,tid,Fwd thread id,pid,Concrete Inputs,cat,Input Strides,Input Dims,External id,Record function id,name
6444517262975.402,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",X,85,79,103.457,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]",cpu_op,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], []]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], []]",80,0,aten::cudnn_batch_norm
6444517262988.064,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,80,13.785,1221244,,1221244,"["""", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[200704, 3136, 56, 1], [], [], [], [], []]","[[5, 64, 56, 56], [], [], [], [], []]",81,0,aten::empty_like
6444517262991.531,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,81,9.203,1221244,,1221244,"[""[5, 64, 56, 56]"", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",82,0,aten::empty
6444517263014.556,"[""float"", ""ScalarList""]",X,,82,2.239,1221244,,1221244,"["""", ""[1, 64, 1, 1]""]",cpu_op,"[[1], []]","[[64], []]",83,0,aten::view
6444517263020.183,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,83,10.378,1221244,,1221244,"[""[64]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",84,0,aten::empty
6444517263032.555,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,84,5.931,1221244,,1221244,"[""[64]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",85,0,aten::empty
6444517263041.733,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,85,4.71,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",86,0,aten::empty
6444517263055.286,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,86,5.351,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",87,0,aten::empty
6444517263088.637,"[""float"", ""float"", ""Scalar""]",X,86,87,23.206,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[200704, 3136, 56, 1], [200704, 3136, 56, 1], []]","[[5, 64, 56, 56], [5, 64, 56, 56], []]",88,0,aten::add_
6444517263129.109,"[""float""]",X,87,88,26.946,1221244,0,1221244,"[""""]",cpu_op,"[[200704, 3136, 56, 1]]","[[5, 64, 56, 56]]",89,0,aten::relu_
6444517263133.663,"[""float"", ""Scalar""]",X,,89,15.837,1221244,,1221244,"["""", ""0""]",cpu_op,"[[200704, 3136, 56, 1], []]","[[5, 64, 56, 56], []]",90,0,aten::clamp_min_
6444517263205.198,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",X,88,90,246.833,1221244,0,1221244,"["""", """", """", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""1""]",cpu_op,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 3, 3], [], [], [], [], []]",91,0,aten::conv2d
6444517263211.908,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",X,88,91,239.301,1221244,0,1221244,"["""", """", """", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]",cpu_op,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 3, 3], [], [], [], [], [], [], []]",92,0,aten::convolution
6444517263219.015,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,92,228.416,1221244,,1221244,"["""", """", """", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]",cpu_op,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",93,0,aten::_convolution
6444517263225.035,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,93,219.637,1221244,,1221244,"["""", """", ""[1, 1]"", ""[2, 2]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]",cpu_op,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 3, 3], [], [], [], [], [], [], []]",94,0,aten::cudnn_convolution
6444517263499.934,"[""long int"", ""long int"", ""Scalar""]",X,89,94,25.293,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[], [], []]","[[], [], []]",95,0,aten::add_
6444517263555.461,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,89,95,128.048,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",96,0,aten::batch_norm
6444517263557.884,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,89,96,125.12,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",97,0,aten::_batch_norm_impl_index
6444517263562.419,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",X,89,97,119.552,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], []]",98,0,aten::cudnn_batch_norm
6444517263577.972,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,98,15.859,1221244,,1221244,"["""", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[100352, 784, 28, 1], [], [], [], [], []]","[[5, 128, 28, 28], [], [], [], [], []]",99,0,aten::empty_like
6444517263582.429,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,99,10.248,1221244,,1221244,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",100,0,aten::empty
6444517263608.499,"[""float"", ""ScalarList""]",X,,100,2.101,1221244,,1221244,"["""", ""[1, 128, 1, 1]""]",cpu_op,"[[1], []]","[[128], []]",101,0,aten::view
6444517263614.026,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,101,7.002,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",102,0,aten::empty
6444517263622.973,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,102,12.098,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",103,0,aten::empty
6444517263638.456,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,103,4.898,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",104,0,aten::empty
6444517263652.397,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,104,4.863,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",105,0,aten::empty
6444517263708.011,"[""float""]",X,90,105,34.598,1221244,0,1221244,"[""""]",cpu_op,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",106,0,aten::relu_
6444517263713.696,"[""float"", ""Scalar""]",X,,106,20.037,1221244,,1221244,"["""", ""0""]",cpu_op,"[[100352, 784, 28, 1], []]","[[5, 128, 28, 28], []]",107,0,aten::clamp_min_
6444517263771.528,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",X,91,107,110.101,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], []]",108,0,aten::conv2d
6444517263775.587,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",X,91,108,105.331,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], []]",109,0,aten::convolution
6444517263785.996,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,109,92.552,1221244,,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",110,0,aten::_convolution
6444517263791.627,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,110,85.527,1221244,,1221244,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], []]",111,0,aten::cudnn_convolution
6444517263919.053,"[""long int"", ""long int"", ""Scalar""]",X,92,111,23.1,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[], [], []]","[[], [], []]",112,0,aten::add_
6444517263968.77,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,92,112,115.9,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",113,0,aten::batch_norm
6444517263971.009,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,92,113,113.092,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",114,0,aten::_batch_norm_impl_index
6444517263975.542,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",X,92,114,107.582,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], []]",115,0,aten::cudnn_batch_norm
6444517263988.442,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,115,14.227,1221244,,1221244,"["""", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[100352, 784, 28, 1], [], [], [], [], []]","[[5, 128, 28, 28], [], [], [], [], []]",116,0,aten::empty_like
6444517263992.15,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,116,9.379,1221244,,1221244,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",117,0,aten::empty
6444517264016.17,"[""float"", ""ScalarList""]",X,,117,2.086,1221244,,1221244,"["""", ""[1, 128, 1, 1]""]",cpu_op,"[[1], []]","[[128], []]",118,0,aten::view
6444517264021.372,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,118,6.529,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",119,0,aten::empty
6444517264030.008,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,119,9.668,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",120,0,aten::empty
6444517264042.963,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,120,4.728,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",121,0,aten::empty
6444517264057.0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,121,5.017,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",122,0,aten::empty
6444517264132.88,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",X,93,122,99.399,1221244,0,1221244,"["""", """", """", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""1""]",cpu_op,"[[200704, 3136, 56, 1], [64, 1, 1, 1], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 1, 1], [], [], [], [], []]",123,0,aten::conv2d
6444517264140.676,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",X,93,123,90.933,1221244,0,1221244,"["""", """", """", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]",cpu_op,"[[200704, 3136, 56, 1], [64, 1, 1, 1], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 1, 1], [], [], [], [], [], [], []]",124,0,aten::convolution
6444517264150.711,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,124,78.629,1221244,,1221244,"["""", """", """", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]",cpu_op,"[[200704, 3136, 56, 1], [64, 1, 1, 1], [], [], [], [], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 1, 1], [], [], [], [], [], [], [], [], [], [], []]",125,0,aten::_convolution
6444517264156.334,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,125,71.601,1221244,,1221244,"["""", """", ""[0, 0]"", ""[2, 2]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]",cpu_op,"[[200704, 3136, 56, 1], [64, 1, 1, 1], [], [], [], [], [], [], []]","[[5, 64, 56, 56], [128, 64, 1, 1], [], [], [], [], [], [], []]",126,0,aten::cudnn_convolution
6444517264263.408,"[""long int"", ""long int"", ""Scalar""]",X,94,126,24.164,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[], [], []]","[[], [], []]",127,0,aten::add_
6444517264313.139,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,94,127,113.079,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",128,0,aten::batch_norm
6444517264315.378,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,94,128,110.33,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",129,0,aten::_batch_norm_impl_index
6444517264319.458,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",X,94,129,105.275,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], []]",130,0,aten::cudnn_batch_norm
6444517264332.677,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,130,13.895,1221244,,1221244,"["""", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[100352, 784, 28, 1], [], [], [], [], []]","[[5, 128, 28, 28], [], [], [], [], []]",131,0,aten::empty_like
6444517264336.232,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,131,9.242,1221244,,1221244,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",132,0,aten::empty
6444517264359.199,"[""float"", ""ScalarList""]",X,,132,2.013,1221244,,1221244,"["""", ""[1, 128, 1, 1]""]",cpu_op,"[[1], []]","[[128], []]",133,0,aten::view
6444517264364.388,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,133,6.131,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",134,0,aten::empty
6444517264372.508,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,134,6.227,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",135,0,aten::empty
6444517264381.979,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,135,8.098,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",136,0,aten::empty
6444517264399.25,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,136,5.06,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",137,0,aten::empty
6444517264436.016,"[""float"", ""float"", ""Scalar""]",X,95,137,23.72,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[100352, 784, 28, 1], [100352, 784, 28, 1], []]","[[5, 128, 28, 28], [5, 128, 28, 28], []]",138,0,aten::add_
6444517264478.245,"[""float""]",X,96,138,27.547,1221244,0,1221244,"[""""]",cpu_op,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",139,0,aten::relu_
6444517264483.017,"[""float"", ""Scalar""]",X,,139,15.915,1221244,,1221244,"["""", ""0""]",cpu_op,"[[100352, 784, 28, 1], []]","[[5, 128, 28, 28], []]",140,0,aten::clamp_min_
6444517264557.139,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",X,97,140,101.75,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], []]",141,0,aten::conv2d
6444517264560.961,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",X,97,141,97.245,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], []]",142,0,aten::convolution
6444517264568.521,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,142,87.439,1221244,,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",143,0,aten::_convolution
6444517264575.041,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,143,79.488,1221244,,1221244,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], []]",144,0,aten::cudnn_convolution
6444517264693.229,"[""long int"", ""long int"", ""Scalar""]",X,98,144,21.931,1221244,0,1221244,"["""", """", ""1""]",cpu_op,"[[], [], []]","[[], [], []]",145,0,aten::add_
6444517264741.611,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,98,145,108.999,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",146,0,aten::batch_norm
6444517264743.748,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,98,146,106.301,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], [], []]",147,0,aten::_batch_norm_impl_index
6444517264747.833,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",X,98,147,101.235,1221244,0,1221244,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]",cpu_op,"[[100352, 784, 28, 1], [1], [1], [1], [1], [], [], []]","[[5, 128, 28, 28], [128], [128], [128], [128], [], [], []]",148,0,aten::cudnn_batch_norm
6444517264760.323,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,148,13.687,1221244,,1221244,"["""", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[100352, 784, 28, 1], [], [], [], [], []]","[[5, 128, 28, 28], [], [], [], [], []]",149,0,aten::empty_like
6444517264763.844,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",X,,149,9.052,1221244,,1221244,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",150,0,aten::empty
6444517264787.438,"[""float"", ""ScalarList""]",X,,150,1.986,1221244,,1221244,"["""", ""[1, 128, 1, 1]""]",cpu_op,"[[1], []]","[[128], []]",151,0,aten::view
6444517264792.647,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,151,6.542,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",152,0,aten::empty
6444517264801.218,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,152,5.656,1221244,,1221244,"[""[128]"", ""6"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",153,0,aten::empty
6444517264810.192,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,153,4.824,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",154,0,aten::empty
6444517264823.983,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",X,,154,5.079,1221244,,1221244,"[""[0]"", ""0"", ""0"", """", """", """"]",cpu_op,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",155,0,aten::empty
6444517264872.89,"[""float""]",X,99,155,31.775,1221244,0,1221244,"[""""]",cpu_op,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",156,0,aten::relu_
6444517264878.008,"[""float"", ""Scalar""]",X,,156,18.282,1221244,,1221244,"["""", ""0""]",cpu_op,"[[100352, 784, 28, 1], []]","[[5, 128, 28, 28], []]",157,0,aten::clamp_min_
6444517264943.136,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",X,100,157,95.359,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], []]",158,0,aten::conv2d
6444517264946.681,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",X,100,158,91.147,1221244,0,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], []]",159,0,aten::convolution
6444517264953.735,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",X,,159,81.98,1221244,,1221244,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]",cpu_op,"[[100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",160,0,aten::_convolution
