ts,ph,tid,pid,cat,bp,id,name
6444517268022.375,f,1221244,1221244,ac2g,e,1490,ac2g
6444517268037.065,f,7,0,ac2g,e,1491,ac2g
6444517268025.149,s,1221244,1221244,ac2g,,1491,ac2g
6444517268079.209,f,7,0,ac2g,e,1498,ac2g
6444517268071.608,s,1221244,1221244,ac2g,,1498,ac2g
6444517268128.233,f,7,0,ac2g,e,1505,ac2g
6444517268120.734,s,1221244,1221244,ac2g,,1505,ac2g
6444517268226.05,f,1221244,1221244,ac2g,e,1518,ac2g
6444517268228.79,f,1221244,1221244,ac2g,e,1519,ac2g
6444517268229.978,f,1221244,1221244,ac2g,e,1520,ac2g
6444517268230.925,f,1221244,1221244,ac2g,e,1521,ac2g
6444517268261.642,f,7,0,ac2g,e,1525,ac2g
6444517268250.863,s,1221244,1221244,ac2g,,1525,ac2g
6444517268269.322,f,7,0,ac2g,e,1527,ac2g
6444517268263.45,s,1221244,1221244,ac2g,,1527,ac2g
6444517268273.109,f,1221244,1221244,ac2g,e,1529,ac2g
6444517268292.874,f,7,0,ac2g,e,1530,ac2g
6444517268279.061,s,1221244,1221244,ac2g,,1530,ac2g
6444517268292.146,f,1221244,1221244,ac2g,e,1531,ac2g
6444517268294.169,f,1221244,1221244,ac2g,e,1532,ac2g
6444517268302.378,f,7,0,ac2g,e,1533,ac2g
6444517268295.181,s,1221244,1221244,ac2g,,1533,ac2g
6444517268303.986,f,1221244,1221244,ac2g,e,1535,ac2g
6444517268372.138,f,7,0,ac2g,e,1542,ac2g
6444517268362.487,s,1221244,1221244,ac2g,,1542,ac2g
6444517268439.596,f,1221244,1221244,ac2g,e,1556,ac2g
6444517268442.368,f,1221244,1221244,ac2g,e,1557,ac2g
6444517268443.43,f,1221244,1221244,ac2g,e,1558,ac2g
6444517268444.459,f,1221244,1221244,ac2g,e,1559,ac2g
6444517268485.897,f,1221244,1221244,ac2g,e,1583,ac2g
6444517268487.731,f,1221244,1221244,ac2g,e,1584,ac2g
6444517268488.42,f,1221244,1221244,ac2g,e,1585,ac2g
6444517268489.078,f,1221244,1221244,ac2g,e,1586,ac2g
6444517268500.29,f,1221244,1221244,ac2g,e,1594,ac2g
6444517268511.69,f,7,0,ac2g,e,1595,ac2g
6444517268502.912,s,1221244,1221244,ac2g,,1595,ac2g
6444517268562.954,f,7,0,ac2g,e,1603,ac2g
6444517268554.725,s,1221244,1221244,ac2g,,1603,ac2g
6444517268637.613,f,1221244,1221244,ac2g,e,1616,ac2g
6444517268640.043,f,1221244,1221244,ac2g,e,1617,ac2g
6444517268641.018,f,1221244,1221244,ac2g,e,1618,ac2g
6444517268642.084,f,1221244,1221244,ac2g,e,1619,ac2g
6444517268669.418,f,7,0,ac2g,e,1623,ac2g
6444517268660.057,s,1221244,1221244,ac2g,,1623,ac2g
6444517268677.706,f,7,0,ac2g,e,1625,ac2g
6444517268671.314,s,1221244,1221244,ac2g,,1625,ac2g
6444517268682.095,f,1221244,1221244,ac2g,e,1627,ac2g
6444517268712.202,f,7,0,ac2g,e,1628,ac2g
6444517268686.667,s,1221244,1221244,ac2g,,1628,ac2g
6444517268695.17,f,1221244,1221244,ac2g,e,1629,ac2g
6444517268697.058,f,1221244,1221244,ac2g,e,1630,ac2g
6444517268713.643,f,7,0,ac2g,e,1631,ac2g
6444517268697.954,s,1221244,1221244,ac2g,,1631,ac2g
6444517268706.093,f,1221244,1221244,ac2g,e,1633,ac2g
6444517268768.011,f,7,0,ac2g,e,1634,ac2g
6444517268708.581,s,1221244,1221244,ac2g,,1634,ac2g
6444517268781.61,f,7,0,ac2g,e,1642,ac2g
6444517268771.955,s,1221244,1221244,ac2g,,1642,ac2g
6444517268840.132,f,1221244,1221244,ac2g,e,1652,ac2g
6444517268842.073,f,1221244,1221244,ac2g,e,1653,ac2g
6444517268965.591,f,1221244,1221244,ac2g,e,1660,ac2g
6444517268968.748,f,1221244,1221244,ac2g,e,1661,ac2g
6444517268969.817,f,1221244,1221244,ac2g,e,1662,ac2g
6444517268971.016,f,1221244,1221244,ac2g,e,1663,ac2g
6444517269024.995,f,1221244,1221244,ac2g,e,1687,ac2g
6444517269026.58,f,1221244,1221244,ac2g,e,1688,ac2g
6444517269027.329,f,1221244,1221244,ac2g,e,1689,ac2g
6444517269028.026,f,1221244,1221244,ac2g,e,1690,ac2g
6444517269039.652,f,1221244,1221244,ac2g,e,1698,ac2g
6444517269055.339,f,7,0,ac2g,e,1699,ac2g
6444517269042.421,s,1221244,1221244,ac2g,,1699,ac2g
6444517269162.28,f,1221244,1221244,ac2g,e,1711,ac2g
6444517269164.732,f,1221244,1221244,ac2g,e,1712,ac2g
6444517269165.69,f,1221244,1221244,ac2g,e,1713,ac2g
6444517269166.508,f,1221244,1221244,ac2g,e,1714,ac2g
6444517269195.084,f,7,0,ac2g,e,1718,ac2g
6444517269184.083,s,1221244,1221244,ac2g,,1718,ac2g
6444517269203.468,f,7,0,ac2g,e,1720,ac2g
6444517269197.204,s,1221244,1221244,ac2g,,1720,ac2g
6444517269207.596,f,1221244,1221244,ac2g,e,1722,ac2g
6444517269213.372,f,1221244,1221244,ac2g,e,1723,ac2g
6444517269215.228,f,1221244,1221244,ac2g,e,1724,ac2g
6444517269223.724,f,7,0,ac2g,e,1725,ac2g
6444517269216.261,s,1221244,1221244,ac2g,,1725,ac2g
6444517269224.877,f,1221244,1221244,ac2g,e,1727,ac2g
6444517269234.028,f,7,0,ac2g,e,1728,ac2g
6444517269227.191,s,1221244,1221244,ac2g,,1728,ac2g
6444517269298.892,f,7,0,ac2g,e,1736,ac2g
6444517269289.798,s,1221244,1221244,ac2g,,1736,ac2g
6444517269365.661,f,1221244,1221244,ac2g,e,1750,ac2g
6444517269368.247,f,1221244,1221244,ac2g,e,1751,ac2g
6444517269369.288,f,1221244,1221244,ac2g,e,1752,ac2g
6444517269370.24,f,1221244,1221244,ac2g,e,1753,ac2g
6444517269411.561,f,1221244,1221244,ac2g,e,1777,ac2g
6444517269413.114,f,1221244,1221244,ac2g,e,1778,ac2g
6444517269414.033,f,1221244,1221244,ac2g,e,1779,ac2g
6444517269414.705,f,1221244,1221244,ac2g,e,1780,ac2g
6444517269426.359,f,1221244,1221244,ac2g,e,1788,ac2g
6444517269438.317,f,7,0,ac2g,e,1789,ac2g
6444517269428.856,s,1221244,1221244,ac2g,,1789,ac2g
6444517269473.069,f,7,0,ac2g,e,1796,ac2g
6444517269465.553,s,1221244,1221244,ac2g,,1796,ac2g
6444517269517.42,f,7,0,ac2g,e,1803,ac2g
6444517269509.522,s,1221244,1221244,ac2g,,1803,ac2g
6444517269609.399,f,1221244,1221244,ac2g,e,1816,ac2g
6444517269612.274,f,1221244,1221244,ac2g,e,1817,ac2g
6444517269613.233,f,1221244,1221244,ac2g,e,1818,ac2g
6444517269614.341,f,1221244,1221244,ac2g,e,1819,ac2g
6444517269643.597,f,7,0,ac2g,e,1823,ac2g
6444517269633.123,s,1221244,1221244,ac2g,,1823,ac2g
6444517269650.989,f,7,0,ac2g,e,1825,ac2g
6444517269645.0,s,1221244,1221244,ac2g,,1825,ac2g
6444517269654.832,f,1221244,1221244,ac2g,e,1827,ac2g
6444517269685.805,f,7,0,ac2g,e,1828,ac2g
6444517269658.91,s,1221244,1221244,ac2g,,1828,ac2g
6444517269667.663,f,1221244,1221244,ac2g,e,1829,ac2g
6444517269669.372,f,1221244,1221244,ac2g,e,1830,ac2g
6444517269688.013,f,7,0,ac2g,e,1831,ac2g
6444517269670.321,s,1221244,1221244,ac2g,,1831,ac2g
6444517269677.838,f,1221244,1221244,ac2g,e,1833,ac2g
6444517269741.933,f,7,0,ac2g,e,1834,ac2g
6444517269680.238,s,1221244,1221244,ac2g,,1834,ac2g
6444517269757.069,f,7,0,ac2g,e,1842,ac2g
6444517269747.551,s,1221244,1221244,ac2g,,1842,ac2g
6444517269823.187,f,1221244,1221244,ac2g,e,1856,ac2g
6444517269825.89,f,1221244,1221244,ac2g,e,1857,ac2g
6444517269827.049,f,1221244,1221244,ac2g,e,1858,ac2g
6444517269827.95,f,1221244,1221244,ac2g,e,1859,ac2g
6444517269866.735,f,1221244,1221244,ac2g,e,1883,ac2g
6444517269868.244,f,1221244,1221244,ac2g,e,1884,ac2g
6444517269868.961,f,1221244,1221244,ac2g,e,1885,ac2g
6444517269869.609,f,1221244,1221244,ac2g,e,1886,ac2g
6444517269880.686,f,1221244,1221244,ac2g,e,1894,ac2g
6444517269892.846,f,7,0,ac2g,e,1895,ac2g
6444517269883.197,s,1221244,1221244,ac2g,,1895,ac2g
6444517269942.83,f,7,0,ac2g,e,1903,ac2g
6444517269935.443,s,1221244,1221244,ac2g,,1903,ac2g
6444517270009.163,f,1221244,1221244,ac2g,e,1914,ac2g
6444517270011.096,f,1221244,1221244,ac2g,e,1915,ac2g
6444517270133.495,f,1221244,1221244,ac2g,e,1920,ac2g
6444517270136.614,f,1221244,1221244,ac2g,e,1921,ac2g
6444517270137.628,f,1221244,1221244,ac2g,e,1922,ac2g
6444517270138.81,f,1221244,1221244,ac2g,e,1923,ac2g
6444517270170.478,f,7,0,ac2g,e,1927,ac2g
6444517270158.0,s,1221244,1221244,ac2g,,1927,ac2g
6444517270178.51,f,7,0,ac2g,e,1929,ac2g
6444517270172.97,s,1221244,1221244,ac2g,,1929,ac2g
6444517270181.913,f,1221244,1221244,ac2g,e,1931,ac2g
6444517270212.078,f,7,0,ac2g,e,1932,ac2g
6444517270186.112,s,1221244,1221244,ac2g,,1932,ac2g
6444517270194.414,f,1221244,1221244,ac2g,e,1933,ac2g
6444517270196.227,f,1221244,1221244,ac2g,e,1934,ac2g
6444517270214.286,f,7,0,ac2g,e,1935,ac2g
6444517270197.196,s,1221244,1221244,ac2g,,1935,ac2g
6444517270204.71,f,1221244,1221244,ac2g,e,1937,ac2g
6444517270268.174,f,7,0,ac2g,e,1938,ac2g
6444517270207.167,s,1221244,1221244,ac2g,,1938,ac2g
6444517270297.582,f,7,0,ac2g,e,1946,ac2g
6444517270288.45,s,1221244,1221244,ac2g,,1946,ac2g
6444517270368.685,f,1221244,1221244,ac2g,e,1960,ac2g
6444517270371.664,f,1221244,1221244,ac2g,e,1961,ac2g
6444517270372.778,f,1221244,1221244,ac2g,e,1962,ac2g
6444517270373.898,f,1221244,1221244,ac2g,e,1963,ac2g
6444517270411.702,f,1221244,1221244,ac2g,e,1987,ac2g
6444517270413.154,f,1221244,1221244,ac2g,e,1988,ac2g
6444517270413.837,f,1221244,1221244,ac2g,e,1989,ac2g
6444517270414.493,f,1221244,1221244,ac2g,e,1990,ac2g
6444517270426.183,f,1221244,1221244,ac2g,e,1998,ac2g
6444517270438.415,f,7,0,ac2g,e,1999,ac2g
6444517270428.902,s,1221244,1221244,ac2g,,1999,ac2g
6444517270474.831,f,7,0,ac2g,e,2006,ac2g
6444517270467.873,s,1221244,1221244,ac2g,,2006,ac2g
6444517270519.375,f,7,0,ac2g,e,2013,ac2g
6444517270512.145,s,1221244,1221244,ac2g,,2013,ac2g
6444517270648.783,f,7,0,ac2g,e,2029,ac2g
6444517270637.307,s,1221244,1221244,ac2g,,2029,ac2g
6444517270851.6,f,7,0,ac2g,e,2048,ac2g
6444517270839.679,s,1221244,1221244,ac2g,,2048,ac2g
6444517271405.821,s,1221244,1221244,ac2g,,2054,ac2g
