start,pid,tid,name,cbid,end,cat,correlation,dur
1732610751724222.2,1943033,1641977664,cuGetProcAddress,626,1732610751724222.8,cuda_driver,197,0.353
1732610751724222.8,1943033,1641977664,cuGetProcAddress,626,1732610751724223.2,cuda_driver,198,0.4
1732610751724223.2,1943033,1641977664,cuGetProcAddress,626,1732610751724223.8,cuda_driver,199,0.423
1732610751724224.0,1943033,1641977664,cuGetProcAddress,626,1732610751724224.5,cuda_driver,200,0.598
1732610751724224.5,1943033,1641977664,cuGetProcAddress,626,1732610751724225.0,cuda_driver,201,0.457
1732610751724225.2,1943033,1641977664,cuGetProcAddress,626,1732610751724225.5,cuda_driver,202,0.211
1732610751724225.5,1943033,1641977664,cuGetProcAddress,626,1732610751724225.8,cuda_driver,203,0.221
1732610751724226.0,1943033,1641977664,cuGetProcAddress,626,1732610751724226.5,cuda_driver,204,0.539
1732610751724226.5,1943033,1641977664,cuGetProcAddress,626,1732610751724227.0,cuda_driver,205,0.379
1732610751724227.2,1943033,1641977664,cuGetProcAddress,626,1732610751724228.2,cuda_driver,206,0.768
1732610751724228.2,1943033,1641977664,cuGetProcAddress,626,1732610751724228.5,cuda_driver,207,0.223
1732610751724228.8,1943033,1641977664,cuGetProcAddress,626,1732610751724229.2,cuda_driver,208,0.703
1732610751724229.5,1943033,1641977664,cuGetProcAddress,626,1732610751724229.8,cuda_driver,209,0.351
1732610751724230.0,1943033,1641977664,cuGetProcAddress,626,1732610751724230.8,cuda_driver,210,0.767
1732610751724230.8,1943033,1641977664,cuGetProcAddress,626,1732610751724231.0,cuda_driver,211,0.228
1732610751724231.2,1943033,1641977664,cuGetProcAddress,626,1732610751724231.5,cuda_driver,212,0.233
1732610751724231.5,1943033,1641977664,cuGetProcAddress,626,1732610751724231.8,cuda_driver,213,0.206
1732610751724232.0,1943033,1641977664,cuGetProcAddress,626,1732610751724232.5,cuda_driver,214,0.56
1732610751724232.8,1943033,1641977664,cuGetProcAddress,626,1732610751724233.0,cuda_driver,215,0.286
1732610751724233.0,1943033,1641977664,cuGetProcAddress,626,1732610751724233.2,cuda_driver,216,0.229
1732610751724233.5,1943033,1641977664,cuGetProcAddress,626,1732610751724233.8,cuda_driver,217,0.238
1732610751724233.8,1943033,1641977664,cuGetProcAddress,626,1732610751724234.0,cuda_driver,218,0.231
1732610751724234.2,1943033,1641977664,cuGetProcAddress,626,1732610751724234.5,cuda_driver,219,0.274
1732610751724234.5,1943033,1641977664,cuGetProcAddress,626,1732610751724234.8,cuda_driver,220,0.253
