ts,ph,tid,pid,cat,bp,id,name
6444517626027.247,f,1221370,1221244,ac2g,e,4376,ac2g
6444517626189.769,f,1221370,1221244,ac2g,e,4377,ac2g
6444517626476.454,f,1221370,1221244,ac2g,e,4378,ac2g
6444517626639.837,f,1221370,1221244,ac2g,e,4379,ac2g
6444517626790.196,f,1221370,1221244,ac2g,e,4380,ac2g
6444517626942.283,f,1221370,1221244,ac2g,e,4381,ac2g
6444517627087.379,f,1221370,1221244,ac2g,e,4382,ac2g
6444517627344.564,f,1221370,1221244,ac2g,e,4383,ac2g
6444517627349.943,f,1221370,1221244,ac2g,e,4384,ac2g
6444517627353.931,f,1221370,1221244,ac2g,e,4385,ac2g
6444517627357.631,f,1221370,1221244,ac2g,e,4386,ac2g
6444517627361.282,f,1221370,1221244,ac2g,e,4387,ac2g
6444517627364.86,f,1221370,1221244,ac2g,e,4388,ac2g
6444517627368.678,f,1221370,1221244,ac2g,e,4389,ac2g
6444517627372.545,f,1221370,1221244,ac2g,e,4390,ac2g
6444517627376.725,f,1221370,1221244,ac2g,e,4391,ac2g
6444517627380.612,f,1221370,1221244,ac2g,e,4392,ac2g
6444517627384.114,f,1221370,1221244,ac2g,e,4393,ac2g
6444517627387.517,f,1221370,1221244,ac2g,e,4394,ac2g
6444517627435.196,f,1221370,1221244,ac2g,e,4395,ac2g
6444517627724.122,f,1221370,1221244,ac2g,e,4396,ac2g
6444517627958.57,f,1221370,1221244,ac2g,e,4397,ac2g
6444517628229.683,f,1221370,1221244,ac2g,e,4398,ac2g
6444517628582.964,f,1221370,1221244,ac2g,e,4399,ac2g
6444517628810.036,f,1221370,1221244,ac2g,e,4400,ac2g
6444517629078.429,f,1221370,1221244,ac2g,e,4401,ac2g
6444517629336.178,f,1221370,1221244,ac2g,e,4402,ac2g
6444517629549.461,f,1221370,1221244,ac2g,e,4403,ac2g
6444517629775.465,f,1221370,1221244,ac2g,e,4404,ac2g
6444517629989.591,f,1221370,1221244,ac2g,e,4405,ac2g
6444517630251.647,f,1221370,1221244,ac2g,e,4406,ac2g
6444517630527.108,f,1221370,1221244,ac2g,e,4407,ac2g
6444517630532.338,f,1221370,1221244,ac2g,e,4408,ac2g
6444517630536.163,f,1221370,1221244,ac2g,e,4409,ac2g
6444517630539.952,f,1221370,1221244,ac2g,e,4410,ac2g
6444517630543.57,f,1221370,1221244,ac2g,e,4411,ac2g
6444517630547.259,f,1221370,1221244,ac2g,e,4412,ac2g
6444517630551.025,f,1221370,1221244,ac2g,e,4413,ac2g
6444517630554.854,f,1221370,1221244,ac2g,e,4414,ac2g
6444517630558.747,f,1221370,1221244,ac2g,e,4415,ac2g
6444517630562.899,f,1221370,1221244,ac2g,e,4416,ac2g
6444517630566.633,f,1221370,1221244,ac2g,e,4417,ac2g
6444517630571.013,f,1221370,1221244,ac2g,e,4418,ac2g
6444517630605.721,f,1221370,1221244,ac2g,e,4419,ac2g
6444517630609.287,f,1221370,1221244,ac2g,e,4420,ac2g
6444517630612.508,f,1221370,1221244,ac2g,e,4421,ac2g
6444517630615.699,f,1221370,1221244,ac2g,e,4422,ac2g
6444517630618.842,f,1221370,1221244,ac2g,e,4423,ac2g
6444517630622.407,f,1221370,1221244,ac2g,e,4424,ac2g
6444517630625.598,f,1221370,1221244,ac2g,e,4425,ac2g
6444517630628.943,f,1221370,1221244,ac2g,e,4426,ac2g
6444517630632.234,f,1221370,1221244,ac2g,e,4427,ac2g
6444517630635.648,f,1221370,1221244,ac2g,e,4428,ac2g
6444517630638.9,f,1221370,1221244,ac2g,e,4429,ac2g
6444517630642.144,f,1221370,1221244,ac2g,e,4430,ac2g
6444517630756.117,f,1221370,1221244,ac2g,e,4431,ac2g
6444517630760.639,f,1221370,1221244,ac2g,e,4432,ac2g
6444517630764.676,f,1221370,1221244,ac2g,e,4433,ac2g
6444517630769.144,f,1221370,1221244,ac2g,e,4434,ac2g
6444517630773.205,f,1221370,1221244,ac2g,e,4435,ac2g
6444517630778.394,f,1221370,1221244,ac2g,e,4436,ac2g
6444517630782.105,f,1221370,1221244,ac2g,e,4437,ac2g
6444517630785.783,f,1221370,1221244,ac2g,e,4438,ac2g
6444517630789.707,f,1221370,1221244,ac2g,e,4439,ac2g
6444517630793.829,f,1221370,1221244,ac2g,e,4440,ac2g
6444517630797.531,f,1221370,1221244,ac2g,e,4441,ac2g
6444517630801.021,f,1221370,1221244,ac2g,e,4442,ac2g
6444517630896.214,f,1221370,1221244,ac2g,e,4443,ac2g
6444517631178.455,f,1221370,1221244,ac2g,e,4444,ac2g
6444517631408.12,f,1221370,1221244,ac2g,e,4445,ac2g
6444517631681.37,f,1221370,1221244,ac2g,e,4446,ac2g
6444517631907.896,f,1221370,1221244,ac2g,e,4447,ac2g
6444517632265.027,f,1221370,1221244,ac2g,e,4448,ac2g
6444517632546.651,f,1221370,1221244,ac2g,e,4449,ac2g
6444517632803.285,f,1221370,1221244,ac2g,e,4450,ac2g
6444517633018.372,f,1221370,1221244,ac2g,e,4451,ac2g
6444517633234.614,f,1221370,1221244,ac2g,e,4452,ac2g
6444517633498.16,f,1221370,1221244,ac2g,e,4453,ac2g
6444517633735.186,f,1221370,1221244,ac2g,e,4454,ac2g
6444517634043.791,f,1221370,1221244,ac2g,e,4455,ac2g
6444517634048.773,f,1221370,1221244,ac2g,e,4456,ac2g
6444517634053.06,f,1221370,1221244,ac2g,e,4457,ac2g
6444517634057.389,f,1221370,1221244,ac2g,e,4458,ac2g
6444517634061.787,f,1221370,1221244,ac2g,e,4459,ac2g
6444517634067.09,f,1221370,1221244,ac2g,e,4460,ac2g
6444517634070.882,f,1221370,1221244,ac2g,e,4461,ac2g
6444517634074.86,f,1221370,1221244,ac2g,e,4462,ac2g
6444517634078.909,f,1221370,1221244,ac2g,e,4463,ac2g
6444517634082.756,f,1221370,1221244,ac2g,e,4464,ac2g
6444517634086.88,f,1221370,1221244,ac2g,e,4465,ac2g
6444517634090.835,f,1221370,1221244,ac2g,e,4466,ac2g
6444517634182.77,f,1221370,1221244,ac2g,e,4467,ac2g
6444517634187.214,f,1221370,1221244,ac2g,e,4468,ac2g
6444517634190.817,f,1221370,1221244,ac2g,e,4469,ac2g
6444517634194.243,f,1221370,1221244,ac2g,e,4470,ac2g
6444517634197.815,f,1221370,1221244,ac2g,e,4471,ac2g
6444517634201.458,f,1221370,1221244,ac2g,e,4472,ac2g
6444517634205.152,f,1221370,1221244,ac2g,e,4473,ac2g
6444517634208.93,f,1221370,1221244,ac2g,e,4474,ac2g
6444517634212.728,f,1221370,1221244,ac2g,e,4475,ac2g
6444517634216.936,f,1221370,1221244,ac2g,e,4476,ac2g
6444517634220.499,f,1221370,1221244,ac2g,e,4477,ac2g
6444517634224.402,f,1221370,1221244,ac2g,e,4478,ac2g
6444517634257.354,f,1221370,1221244,ac2g,e,4479,ac2g
6444517634260.967,f,1221370,1221244,ac2g,e,4480,ac2g
6444517634264.268,f,1221370,1221244,ac2g,e,4481,ac2g
6444517634267.483,f,1221370,1221244,ac2g,e,4482,ac2g
6444517634270.571,f,1221370,1221244,ac2g,e,4483,ac2g
6444517634273.733,f,1221370,1221244,ac2g,e,4484,ac2g
6444517634277.035,f,1221370,1221244,ac2g,e,4485,ac2g
6444517634280.339,f,1221370,1221244,ac2g,e,4486,ac2g
6444517634283.645,f,1221370,1221244,ac2g,e,4487,ac2g
6444517634287.105,f,1221370,1221244,ac2g,e,4488,ac2g
6444517634290.35,f,1221370,1221244,ac2g,e,4489,ac2g
6444517634293.644,f,1221370,1221244,ac2g,e,4490,ac2g
6444517634328.535,f,1221370,1221244,ac2g,e,4491,ac2g
6444517634332.224,f,1221370,1221244,ac2g,e,4492,ac2g
6444517634335.44,f,1221370,1221244,ac2g,e,4493,ac2g
6444517634338.595,f,1221370,1221244,ac2g,e,4494,ac2g
6444517634341.651,f,1221370,1221244,ac2g,e,4495,ac2g
6444517634344.771,f,1221370,1221244,ac2g,e,4496,ac2g
6444517634347.986,f,1221370,1221244,ac2g,e,4497,ac2g
6444517634351.306,f,1221370,1221244,ac2g,e,4498,ac2g
6444517634354.406,f,1221370,1221244,ac2g,e,4499,ac2g
6444517634357.729,f,1221370,1221244,ac2g,e,4500,ac2g
6444517634360.938,f,1221370,1221244,ac2g,e,4501,ac2g
6444517634364.184,f,1221370,1221244,ac2g,e,4502,ac2g
6444517634449.843,f,1221370,1221244,ac2g,e,4503,ac2g
6444517634453.663,f,1221370,1221244,ac2g,e,4504,ac2g
6444517634457.117,f,1221370,1221244,ac2g,e,4505,ac2g
6444517634460.402,f,1221370,1221244,ac2g,e,4506,ac2g
6444517634463.667,f,1221370,1221244,ac2g,e,4507,ac2g
6444517634467.172,f,1221370,1221244,ac2g,e,4508,ac2g
6444517634470.474,f,1221370,1221244,ac2g,e,4509,ac2g
6444517634473.714,f,1221370,1221244,ac2g,e,4510,ac2g
6444517634476.954,f,1221370,1221244,ac2g,e,4511,ac2g
6444517634480.128,f,1221370,1221244,ac2g,e,4512,ac2g
6444517634483.402,f,1221370,1221244,ac2g,e,4513,ac2g
6444517634486.618,f,1221370,1221244,ac2g,e,4514,ac2g
6444517634546.845,f,1221370,1221244,ac2g,e,4516,ac2g
6444517634551.441,f,1221370,1221244,ac2g,e,4517,ac2g
6444517634555.595,f,1221370,1221244,ac2g,e,4518,ac2g
6444517634559.798,f,1221370,1221244,ac2g,e,4519,ac2g
6444517634563.844,f,1221370,1221244,ac2g,e,4520,ac2g
6444517634567.688,f,1221370,1221244,ac2g,e,4521,ac2g
6444517634571.635,f,1221370,1221244,ac2g,e,4522,ac2g
6444517634575.473,f,1221370,1221244,ac2g,e,4523,ac2g
6444517634579.578,f,1221370,1221244,ac2g,e,4524,ac2g
6444517634583.841,f,1221370,1221244,ac2g,e,4525,ac2g
6444517634587.867,f,1221370,1221244,ac2g,e,4526,ac2g
6444517634591.716,f,1221370,1221244,ac2g,e,4527,ac2g
6444517634868.182,f,1221370,1221244,ac2g,e,4528,ac2g
6444517634893.233,f,1221370,1221244,ac2g,e,4529,ac2g
6444517634893.91,f,1221370,1221244,ac2g,e,4530,ac2g
6444517634993.37,f,7,0,ac2g,e,4533,ac2g
6444517634971.727,s,1221370,1221244,ac2g,,4533,ac2g
6444517635027.61,f,7,0,ac2g,e,4535,ac2g
6444517634997.35,s,1221370,1221244,ac2g,,4535,ac2g
6444517635010.298,f,1221370,1221244,ac2g,e,4537,ac2g
6444517635032.89,f,7,0,ac2g,e,4538,ac2g
6444517635012.516,s,1221370,1221244,ac2g,,4538,ac2g
6444517635027.489,f,1221370,1221244,ac2g,e,4539,ac2g
6444517637716.095,f,1221370,1221244,ac2g,e,4540,ac2g
6444517637734.214,f,7,0,ac2g,e,4541,ac2g
6444517637718.507,s,1221370,1221244,ac2g,,4541,ac2g
6444517637736.191,f,1221370,1221244,ac2g,e,4543,ac2g
6444517637778.567,f,7,0,ac2g,e,4544,ac2g
6444517637744.374,s,1221370,1221244,ac2g,,4544,ac2g
6444517637859.526,f,1221370,1221244,ac2g,e,4557,ac2g
6444517637863.674,f,1221370,1221244,ac2g,e,4558,ac2g
6444517637865.118,f,1221370,1221244,ac2g,e,4559,ac2g
6444517637866.474,f,1221370,1221244,ac2g,e,4560,ac2g
6444517638170.356,f,1221370,1221244,ac2g,e,4562,ac2g
6444517638446.563,f,1221370,1221244,ac2g,e,4563,ac2g
6444517638747.059,f,1221370,1221244,ac2g,e,4564,ac2g
6444517639091.162,f,1221370,1221244,ac2g,e,4565,ac2g
6444517639489.387,f,1221370,1221244,ac2g,e,4566,ac2g
6444517639812.239,f,1221370,1221244,ac2g,e,4567,ac2g
6444517640292.964,f,1221370,1221244,ac2g,e,4568,ac2g
6444517640648.624,f,1221370,1221244,ac2g,e,4569,ac2g
6444517640962.406,f,1221370,1221244,ac2g,e,4570,ac2g
6444517641284.677,f,1221370,1221244,ac2g,e,4571,ac2g
6444517641606.043,f,1221370,1221244,ac2g,e,4572,ac2g
6444517641936.195,f,1221370,1221244,ac2g,e,4573,ac2g
6444517642433.964,f,1221370,1221244,ac2g,e,4574,ac2g
6444517642734.858,f,1221370,1221244,ac2g,e,4575,ac2g
6444517643031.25,f,1221370,1221244,ac2g,e,4576,ac2g
6444517643325.938,f,1221370,1221244,ac2g,e,4577,ac2g
6444517643628.653,f,1221370,1221244,ac2g,e,4578,ac2g
6444517643986.65,f,1221370,1221244,ac2g,e,4579,ac2g
6444517644302.903,f,1221370,1221244,ac2g,e,4580,ac2g
6444517644612.764,f,1221370,1221244,ac2g,e,4581,ac2g
6444517644893.821,f,1221370,1221244,ac2g,e,4582,ac2g
6444517645177.923,f,1221370,1221244,ac2g,e,4583,ac2g
6444517645462.603,f,1221370,1221244,ac2g,e,4584,ac2g
6444517645783.181,f,1221370,1221244,ac2g,e,4585,ac2g
6444517646180.202,f,1221370,1221244,ac2g,e,4586,ac2g
6444517646185.059,f,1221370,1221244,ac2g,e,4587,ac2g
6444517646189.678,f,1221370,1221244,ac2g,e,4588,ac2g
6444517646194.296,f,1221370,1221244,ac2g,e,4589,ac2g
6444517646198.475,f,1221370,1221244,ac2g,e,4590,ac2g
6444517646202.966,f,1221370,1221244,ac2g,e,4591,ac2g
6444517646207.333,f,1221370,1221244,ac2g,e,4592,ac2g
6444517646211.227,f,1221370,1221244,ac2g,e,4593,ac2g
6444517646215.479,f,1221370,1221244,ac2g,e,4594,ac2g
6444517646220.379,f,1221370,1221244,ac2g,e,4595,ac2g
6444517646224.066,f,1221370,1221244,ac2g,e,4596,ac2g
6444517646227.527,f,1221370,1221244,ac2g,e,4597,ac2g
6444517646259.576,f,1221370,1221244,ac2g,e,4598,ac2g
6444517646263.328,f,1221370,1221244,ac2g,e,4599,ac2g
6444517646266.488,f,1221370,1221244,ac2g,e,4600,ac2g
6444517646269.675,f,1221370,1221244,ac2g,e,4601,ac2g
6444517646272.984,f,1221370,1221244,ac2g,e,4602,ac2g
6444517646276.457,f,1221370,1221244,ac2g,e,4603,ac2g
6444517646280.207,f,1221370,1221244,ac2g,e,4604,ac2g
6444517646283.342,f,1221370,1221244,ac2g,e,4605,ac2g
6444517646286.553,f,1221370,1221244,ac2g,e,4606,ac2g
6444517646289.745,f,1221370,1221244,ac2g,e,4607,ac2g
6444517646292.971,f,1221370,1221244,ac2g,e,4608,ac2g
6444517646296.166,f,1221370,1221244,ac2g,e,4609,ac2g
6444517646324.411,f,1221370,1221244,ac2g,e,4610,ac2g
6444517646328.173,f,1221370,1221244,ac2g,e,4611,ac2g
6444517646331.382,f,1221370,1221244,ac2g,e,4612,ac2g
6444517646334.663,f,1221370,1221244,ac2g,e,4613,ac2g
6444517646337.938,f,1221370,1221244,ac2g,e,4614,ac2g
6444517646341.366,f,1221370,1221244,ac2g,e,4615,ac2g
6444517646344.675,f,1221370,1221244,ac2g,e,4616,ac2g
6444517646347.797,f,1221370,1221244,ac2g,e,4617,ac2g
6444517646351.029,f,1221370,1221244,ac2g,e,4618,ac2g
6444517646354.578,f,1221370,1221244,ac2g,e,4619,ac2g
6444517646357.934,f,1221370,1221244,ac2g,e,4620,ac2g
6444517646361.153,f,1221370,1221244,ac2g,e,4621,ac2g
6444517646449.391,f,1221370,1221244,ac2g,e,4622,ac2g
6444517646454.241,f,1221370,1221244,ac2g,e,4623,ac2g
6444517646458.146,f,1221370,1221244,ac2g,e,4624,ac2g
6444517646462.244,f,1221370,1221244,ac2g,e,4625,ac2g
6444517646467.212,f,1221370,1221244,ac2g,e,4626,ac2g
6444517646471.807,f,1221370,1221244,ac2g,e,4627,ac2g
6444517646475.778,f,1221370,1221244,ac2g,e,4628,ac2g
6444517646479.922,f,1221370,1221244,ac2g,e,4629,ac2g
6444517646484.479,f,1221370,1221244,ac2g,e,4630,ac2g
6444517646488.766,f,1221370,1221244,ac2g,e,4631,ac2g
6444517646493.458,f,1221370,1221244,ac2g,e,4632,ac2g
6444517646497.555,f,1221370,1221244,ac2g,e,4633,ac2g
6444517646532.034,f,1221370,1221244,ac2g,e,4634,ac2g
6444517646535.772,f,1221370,1221244,ac2g,e,4635,ac2g
6444517646539.197,f,1221370,1221244,ac2g,e,4636,ac2g
6444517646542.445,f,1221370,1221244,ac2g,e,4637,ac2g
6444517646546.048,f,1221370,1221244,ac2g,e,4638,ac2g
6444517646549.528,f,1221370,1221244,ac2g,e,4639,ac2g
6444517646552.879,f,1221370,1221244,ac2g,e,4640,ac2g
6444517646555.976,f,1221370,1221244,ac2g,e,4641,ac2g
6444517646559.12,f,1221370,1221244,ac2g,e,4642,ac2g
6444517646562.398,f,1221370,1221244,ac2g,e,4643,ac2g
6444517646565.674,f,1221370,1221244,ac2g,e,4644,ac2g
6444517646568.859,f,1221370,1221244,ac2g,e,4645,ac2g
6444517646976.923,f,1221370,1221244,ac2g,e,4648,ac2g
6444517646997.489,f,1221370,1221244,ac2g,e,4649,ac2g
6444517646997.957,f,1221370,1221244,ac2g,e,4650,ac2g
6444517647077.584,f,7,0,ac2g,e,4653,ac2g
6444517647057.259,s,1221370,1221244,ac2g,,4653,ac2g
6444517647087.953,f,7,0,ac2g,e,4655,ac2g
6444517647080.566,s,1221370,1221244,ac2g,,4655,ac2g
6444517647090.296,f,1221370,1221244,ac2g,e,4657,ac2g
6444517647634.675,f,7,0,ac2g,e,4658,ac2g
6444517647093.752,s,1221370,1221244,ac2g,,4658,ac2g
6444517647642.086,f,1221370,1221244,ac2g,e,4660,ac2g
6444517647672.947,f,7,0,ac2g,e,4661,ac2g
6444517647647.492,s,1221370,1221244,ac2g,,4661,ac2g
6444517647858.516,f,7,0,ac2g,e,4681,ac2g
6444517647845.953,s,1221370,1221244,ac2g,,4681,ac2g
6444517647942.0,f,1221370,1221244,ac2g,e,4713,ac2g
6444517647946.139,f,1221370,1221244,ac2g,e,4714,ac2g
6444517647947.606,f,1221370,1221244,ac2g,e,4715,ac2g
6444517647948.845,f,1221370,1221244,ac2g,e,4716,ac2g
6444517647981.416,f,1221370,1221244,ac2g,e,4724,ac2g
6444517647996.949,f,7,0,ac2g,e,4725,ac2g
6444517647986.015,s,1221370,1221244,ac2g,,4725,ac2g
6444517648110.549,f,1221370,1221244,ac2g,e,4749,ac2g
6444517648112.881,f,1221370,1221244,ac2g,e,4750,ac2g
6444517648113.873,f,1221370,1221244,ac2g,e,4751,ac2g
6444517648114.763,f,1221370,1221244,ac2g,e,4752,ac2g
6444517648148.213,f,7,0,ac2g,e,4756,ac2g
6444517648137.541,s,1221370,1221244,ac2g,,4756,ac2g
6444517648182.005,f,7,0,ac2g,e,4758,ac2g
6444517648149.73,s,1221370,1221244,ac2g,,4758,ac2g
6444517648161.445,f,1221370,1221244,ac2g,e,4760,ac2g
6444517648187.477,f,7,0,ac2g,e,4761,ac2g
6444517648163.233,s,1221370,1221244,ac2g,,4761,ac2g
6444517648174.349,f,1221370,1221244,ac2g,e,4762,ac2g
6444517648176.367,f,1221370,1221244,ac2g,e,4763,ac2g
6444517648188.981,f,7,0,ac2g,e,4764,ac2g
6444517648177.312,s,1221370,1221244,ac2g,,4764,ac2g
6444517648186.04,f,1221370,1221244,ac2g,e,4766,ac2g
6444517648233.653,f,7,0,ac2g,e,4767,ac2g
6444517648189.288,s,1221370,1221244,ac2g,,4767,ac2g
6444517648217.861,f,1221370,1221244,ac2g,e,4780,ac2g
6444517648219.93,f,1221370,1221244,ac2g,e,4781,ac2g
6444517648220.732,f,1221370,1221244,ac2g,e,4782,ac2g
6444517648221.468,f,1221370,1221244,ac2g,e,4783,ac2g
6444517648238.902,f,7,0,ac2g,e,4787,ac2g
6444517648231.565,s,1221370,1221244,ac2g,,4787,ac2g
6444517648246.678,f,7,0,ac2g,e,4789,ac2g
6444517648239.293,s,1221370,1221244,ac2g,,4789,ac2g
6444517648248.129,f,1221370,1221244,ac2g,e,4791,ac2g
6444517648257.206,f,7,0,ac2g,e,4792,ac2g
6444517648250.243,s,1221370,1221244,ac2g,,4792,ac2g
6444517648257.373,f,1221370,1221244,ac2g,e,4794,ac2g
6444517648294.998,f,7,0,ac2g,e,4795,ac2g
6444517648258.977,s,1221370,1221244,ac2g,,4795,ac2g
6444517648330.422,f,7,0,ac2g,e,4804,ac2g
6444517648307.617,s,1221370,1221244,ac2g,,4804,ac2g
6444517648392.631,f,7,0,ac2g,e,4824,ac2g
6444517648383.405,s,1221370,1221244,ac2g,,4824,ac2g
6444517648474.298,f,1221370,1221244,ac2g,e,4860,ac2g
6444517648476.648,f,1221370,1221244,ac2g,e,4861,ac2g
6444517648477.621,f,1221370,1221244,ac2g,e,4862,ac2g
6444517648478.522,f,1221370,1221244,ac2g,e,4863,ac2g
6444517648499.438,f,1221370,1221244,ac2g,e,4871,ac2g
6444517648510.871,f,7,0,ac2g,e,4872,ac2g
6444517648501.862,s,1221370,1221244,ac2g,,4872,ac2g
6444517648607.344,f,1221370,1221244,ac2g,e,4896,ac2g
6444517648609.302,f,1221370,1221244,ac2g,e,4897,ac2g
6444517648610.204,f,1221370,1221244,ac2g,e,4898,ac2g
6444517648610.933,f,1221370,1221244,ac2g,e,4899,ac2g
6444517648733.407,f,1221370,1221244,ac2g,e,4901,ac2g
6444517648740.045,f,1221370,1221244,ac2g,e,4902,ac2g
6444517648744.232,f,1221370,1221244,ac2g,e,4903,ac2g
6444517648748.6,f,1221370,1221244,ac2g,e,4904,ac2g
6444517648752.739,f,1221370,1221244,ac2g,e,4905,ac2g
6444517648757.65,f,1221370,1221244,ac2g,e,4906,ac2g
6444517648761.613,f,1221370,1221244,ac2g,e,4907,ac2g
6444517648765.54,f,1221370,1221244,ac2g,e,4908,ac2g
6444517648769.58,f,1221370,1221244,ac2g,e,4909,ac2g
6444517648773.408,f,1221370,1221244,ac2g,e,4910,ac2g
6444517648777.62,f,1221370,1221244,ac2g,e,4911,ac2g
6444517648781.764,f,1221370,1221244,ac2g,e,4912,ac2g
6444517648824.877,f,1221370,1221244,ac2g,e,4913,ac2g
